,0,1,2,3
276,6.0,9567.41159439087,895.0,4432.0
277,2.0,9604.035289764404,897.0,4448.0
278,3.0,9638.82258605957,900.0,4464.0
279,4.0,9670.997631072998,904.0,4480.0
280,5.0,9703.989501953125,909.0,4496.0
281,4.0,9739.330478668213,913.0,4512.0
282,7.0,9773.177558898926,920.0,4528.0
283,5.0,9808.138885498047,925.0,4544.0
284,2.0,9841.754230499268,927.0,4560.0
285,0.0,9880.008689880371,927.0,4576.0
286,4.0,9912.664905548096,931.0,4592.0
287,3.0,9943.742935180664,934.0,4608.0
288,7.0,9975.955852508545,941.0,4624.0
289,7.0,10009.854877471924,948.0,4640.0
290,4.0,10043.271617889404,952.0,4656.0
291,7.0,10073.066486358643,959.0,4672.0
292,1.0,10112.465023040771,960.0,4688.0
293,6.0,10141.612529754639,966.0,4704.0
294,7.0,10173.597164154053,973.0,4720.0
295,6.0,10202.426851272583,979.0,4736.0
296,4.0,10237.351049423218,983.0,4752.0
297,6.0,10269.043783187866,989.0,4768.0
298,5.0,10299.106155395508,994.0,4784.0
299,5.0,10327.881210327148,999.0,4800.0
300,3.0,10361.938735961914,1002.0,4816.0
301,3.0,10395.486019134521,1005.0,4832.0
302,5.0,10427.594841003418,1010.0,4848.0
303,2.0,10463.438789367676,1012.0,4864.0
304,2.0,10499.616065979004,1014.0,4880.0
305,6.0,10529.876188278198,1020.0,4896.0
306,2.0,10565.412939071655,1022.0,4912.0
307,2.0,10600.472742080688,1024.0,4928.0
308,4.0,10632.817239761353,1028.0,4944.0
309,5.0,10664.576803207397,1033.0,4960.0
310,5.0,10695.621074676514,1038.0,4976.0
311,2.0,10729.516353607178,1040.0,4992.0
312,3.0,10762.444675445557,1043.0,5008.0
313,2.0,10794.401000976562,1045.0,5024.0
314,1.0,10828.176887512207,1046.0,5040.0
315,6.0,10856.743608474731,1052.0,5056.0
316,4.0,10888.844938278198,1056.0,5072.0
317,3.0,10925.543863296509,1059.0,5088.0
318,6.0,10957.734548568726,1065.0,5104.0
319,6.0,10989.273490905762,1071.0,5120.0
320,1.0,11024.39058303833,1072.0,5136.0
321,8.0,11054.437707901001,1080.0,5152.0
322,4.0,11090.136163711548,1084.0,5168.0
323,5.0,11121.744915008545,1089.0,5184.0
324,4.0,11155.392036437988,1093.0,5200.0
325,3.0,11190.762969970703,1096.0,5216.0
326,3.0,11221.009666442871,1099.0,5232.0
327,6.0,11250.100378036499,1105.0,5248.0
328,3.0,11283.749410629272,1108.0,5264.0
329,5.0,11313.862188339233,1113.0,5280.0
330,4.0,11345.58544921875,1117.0,5296.0
331,2.0,11379.149742126465,1119.0,5312.0
332,3.0,11421.915130615234,1122.0,5328.0
333,3.0,11455.116188049316,1125.0,5344.0
334,4.0,11484.800024032593,1129.0,5360.0
335,1.0,11521.436376571655,1130.0,5376.0
336,3.0,11556.141431808472,1133.0,5392.0
337,5.0,11587.203830718994,1138.0,5408.0
338,6.0,11618.435670852661,1144.0,5424.0
339,3.0,11650.63318824768,1147.0,5440.0
340,7.0,11684.973482131958,1154.0,5456.0
341,7.0,11711.524435043335,1161.0,5472.0
342,5.0,11748.949068069458,1166.0,5488.0
343,2.0,11783.817602157593,1168.0,5504.0
344,3.0,11820.104681015015,1171.0,5520.0
345,6.0,11848.412990570068,1177.0,5536.0
346,4.0,11881.515468597412,1181.0,5552.0
347,7.0,11907.215745925903,1188.0,5568.0
348,3.0,11941.209630966187,1191.0,5584.0
349,5.0,11973.89961051941,1196.0,5600.0
350,6.0,12004.21149635315,1202.0,5616.0
351,3.0,12039.824769973755,1205.0,5632.0
352,4.0,12069.014305114746,1209.0,5648.0
353,4.0,12101.784870147705,1213.0,5664.0
354,1.0,12137.094749450684,1214.0,5680.0
355,6.0,12168.673824310303,1220.0,5696.0
356,3.0,12198.354431152344,1223.0,5712.0
357,7.0,12229.369695663452,1230.0,5728.0
358,8.0,12257.422992706299,1238.0,5744.0
359,2.0,12297.753860473633,1240.0,5760.0
360,4.0,12331.081420898438,1244.0,5776.0
361,6.0,12358.862028121948,1250.0,5792.0
362,2.0,12390.853811264038,1252.0,5808.0
363,2.0,12424.9026927948,1254.0,5824.0
364,4.0,12457.806573867798,1258.0,5840.0
365,3.0,12490.93175315857,1261.0,5856.0
366,1.0,12528.588396072388,1262.0,5872.0
367,3.0,12560.80911064148,1265.0,5888.0
368,5.0,12591.249937057495,1270.0,5904.0
369,6.0,12619.471189498901,1276.0,5920.0
370,4.0,12656.15502357483,1280.0,5936.0
371,6.0,12684.917106628418,1286.0,5952.0
372,6.0,12718.334064483643,1292.0,5968.0
373,3.0,12751.521297454834,1295.0,5984.0
374,7.0,12781.402324676514,1302.0,6000.0
375,3.0,12815.828548431396,1305.0,6016.0
376,8.0,12846.367525100708,1313.0,6032.0
377,2.0,12882.383939743042,1315.0,6048.0
378,4.0,12917.673482894897,1319.0,6064.0
379,3.0,12949.063955307007,1322.0,6080.0
380,3.0,12983.332605361938,1325.0,6096.0
381,7.0,13009.40768814087,1332.0,6112.0
382,6.0,13038.090942382812,1338.0,6128.0
383,8.0,13067.550968170166,1346.0,6144.0
384,4.0,13101.628913879395,1350.0,6160.0
385,3.0,13133.617874145508,1353.0,6176.0
386,4.0,13165.818046569824,1357.0,6192.0
387,5.0,13196.739683151245,1362.0,6208.0
388,4.0,13231.425672531128,1366.0,6224.0
389,8.0,13258.50837135315,1374.0,6240.0
390,3.0,13297.150331497192,1377.0,6256.0
391,2.0,13335.981573104858,1379.0,6272.0
392,5.0,13369.945329666138,1384.0,6288.0
393,3.0,13406.475103378296,1387.0,6304.0
394,4.0,13438.342580795288,1391.0,6320.0
395,4.0,13470.8007106781,1395.0,6336.0
396,2.0,13506.502439498901,1397.0,6352.0
397,7.0,13537.999979019165,1404.0,6368.0
398,5.0,13568.127885818481,1409.0,6384.0
399,2.0,13601.940683364868,1411.0,6400.0
400,4.0,13630.467493057251,1415.0,6416.0
401,7.0,13658.28666305542,1422.0,6432.0
402,3.0,13689.358741760254,1425.0,6448.0
403,3.0,13722.67236328125,1428.0,6464.0
404,4.0,13753.170066833496,1432.0,6480.0
405,2.0,13784.93427658081,1434.0,6496.0
406,3.0,13815.855590820312,1437.0,6512.0
407,6.0,13847.804321289062,1443.0,6528.0
408,4.0,13876.709285736084,1447.0,6544.0
409,2.0,13912.335105895996,1449.0,6560.0
410,4.0,13942.141292572021,1453.0,6576.0
411,2.0,13976.087886810303,1455.0,6592.0
412,6.0,14010.610286712646,1461.0,6608.0
413,6.0,14043.06506729126,1467.0,6624.0
414,3.0,14072.189167022705,1470.0,6640.0
415,4.0,14105.433250427246,1474.0,6656.0
416,3.0,14139.47858428955,1477.0,6672.0
417,7.0,14169.874715805054,1484.0,6688.0
418,5.0,14195.78137588501,1489.0,6704.0
419,3.0,14227.03483581543,1492.0,6720.0
420,4.0,14262.331260681152,1496.0,6736.0
421,7.0,14288.293424606323,1503.0,6752.0
422,3.0,14321.59168434143,1506.0,6768.0
423,6.0,14349.257526397705,1512.0,6784.0
424,6.0,14381.072708129883,1518.0,6800.0
425,4.0,14412.3793258667,1522.0,6816.0
426,5.0,14439.26754951477,1527.0,6832.0
427,8.0,14464.095556259155,1535.0,6848.0
428,2.0,14501.836278915405,1537.0,6864.0
429,1.0,14538.845510482788,1538.0,6880.0
430,4.0,14577.25722694397,1542.0,6896.0
431,3.0,14606.317474365234,1545.0,6912.0
432,6.0,14637.180599212646,1551.0,6928.0
433,2.0,14673.59154510498,1553.0,6944.0
434,5.0,14704.08941078186,1558.0,6960.0
435,4.0,14733.70288848877,1562.0,6976.0
436,8.0,14761.13484954834,1570.0,6992.0
437,6.0,14789.419486999512,1576.0,7008.0
438,3.0,14819.488344192505,1579.0,7024.0
439,1.0,14851.932538986206,1580.0,7040.0
440,5.0,14880.40380859375,1585.0,7056.0
441,2.0,14919.287544250488,1587.0,7072.0
442,5.0,14946.796424865723,1592.0,7088.0
443,4.0,14979.202816009521,1596.0,7104.0
444,3.0,15010.770561218262,1599.0,7120.0
445,3.0,15044.376838684082,1602.0,7136.0
446,4.0,15075.972465515137,1606.0,7152.0
447,5.0,15106.008644104004,1611.0,7168.0
448,1.0,15140.388397216797,1612.0,7184.0
449,4.0,15169.88575553894,1616.0,7200.0
450,2.0,15202.84295463562,1618.0,7216.0
451,2.0,15242.685987472534,1620.0,7232.0
452,5.0,15271.277814865112,1625.0,7248.0
453,7.0,15302.461185455322,1632.0,7264.0
454,2.0,15332.784868240356,1634.0,7280.0
455,5.0,15362.208326339722,1639.0,7296.0
456,3.0,15393.865640640259,1642.0,7312.0
457,3.0,15429.046968460083,1645.0,7328.0
458,6.0,15461.00503540039,1651.0,7344.0
459,3.0,15501.55297088623,1654.0,7360.0
460,5.0,15529.753211975098,1659.0,7376.0
461,3.0,15563.418643951416,1662.0,7392.0
462,2.0,15595.833934783936,1664.0,7408.0
463,5.0,15629.046096801758,1669.0,7424.0
464,3.0,15662.760681152344,1672.0,7440.0
465,7.0,15691.593551635742,1679.0,7456.0
466,4.0,15719.334131240845,1683.0,7472.0
467,5.0,15748.1467628479,1688.0,7488.0
468,5.0,15776.885007858276,1693.0,7504.0
469,6.0,15810.955995559692,1699.0,7520.0
470,4.0,15843.393869400024,1703.0,7536.0
471,3.0,15876.969400405884,1706.0,7552.0
472,6.0,15903.888206481934,1712.0,7568.0
473,5.0,15935.732593536377,1717.0,7584.0
474,4.0,15968.408668518066,1721.0,7600.0
475,4.0,15998.64538192749,1725.0,7616.0
476,5.0,16028.812854766846,1730.0,7632.0
477,6.0,16062.46100616455,1736.0,7648.0
478,6.0,16096.673454284668,1742.0,7664.0
479,4.0,16125.162187576294,1746.0,7680.0
480,5.0,16159.549169540405,1751.0,7696.0
481,5.0,16189.087314605713,1756.0,7712.0
482,5.0,16219.607139587402,1761.0,7728.0
483,4.0,16254.626441955566,1765.0,7744.0
484,6.0,16283.207817077637,1771.0,7760.0
485,5.0,16314.122051239014,1776.0,7776.0
486,5.0,16342.086391448975,1781.0,7792.0
487,4.0,16369.9957447052,1785.0,7808.0
488,2.0,16406.659189224243,1787.0,7824.0
489,6.0,16437.318685531616,1793.0,7840.0
490,3.0,16472.37428855896,1796.0,7856.0
491,4.0,16506.184091567993,1800.0,7872.0
492,7.0,16535.908395767212,1807.0,7888.0
493,1.0,16570.883157730103,1808.0,7904.0
494,4.0,16605.935441970825,1812.0,7920.0
495,3.0,16644.94164466858,1815.0,7936.0
496,2.0,16679.36105155945,1817.0,7952.0
497,8.0,16708.55343055725,1825.0,7968.0
498,3.0,16742.987997055054,1828.0,7984.0
499,2.0,16778.53028678894,1830.0,8000.0
500,5.0,16810.185661315918,1835.0,8016.0
501,3.0,16846.440475463867,1838.0,8032.0
502,1.0,16885.06615447998,1839.0,8048.0
503,4.0,16917.571060180664,1843.0,8064.0
504,4.0,16951.510208129883,1847.0,8080.0
505,5.0,16983.146879196167,1852.0,8096.0
506,3.0,17015.897527694702,1855.0,8112.0
507,0.0,17054.583673477173,1855.0,8128.0
508,1.0,17091.45617866516,1856.0,8144.0
509,6.0,17122.729793548584,1862.0,8160.0
510,6.0,17153.492137908936,1868.0,8176.0
511,3.0,17187.525733947754,1871.0,8192.0
512,4.0,17222.063304901123,1875.0,8208.0
513,7.0,17252.501094818115,1882.0,8224.0
514,4.0,17283.597692489624,1886.0,8240.0
515,6.0,17313.472953796387,1892.0,8256.0
516,1.0,17348.114727020264,1893.0,8272.0
517,5.0,17380.744270324707,1898.0,8288.0
518,7.0,17410.554502487183,1905.0,8304.0
519,3.0,17445.840478897095,1908.0,8320.0
520,6.0,17476.170110702515,1914.0,8336.0
521,3.0,17513.739080429077,1917.0,8352.0
522,9.0,17540.382844924927,1926.0,8368.0
523,4.0,17570.814519882202,1930.0,8384.0
524,8.0,17599.036394119263,1938.0,8400.0
525,3.0,17634.435411453247,1941.0,8416.0
526,7.0,17662.900846481323,1948.0,8432.0
527,6.0,17694.897092819214,1954.0,8448.0
528,3.0,17725.96422958374,1957.0,8464.0
529,4.0,17760.477005004883,1961.0,8480.0
530,6.0,17787.864324569702,1967.0,8496.0
531,2.0,17819.49706840515,1969.0,8512.0
532,5.0,17852.984117507935,1974.0,8528.0
533,5.0,17885.12626838684,1979.0,8544.0
534,4.0,17914.892181396484,1983.0,8560.0
535,10.0,17940.61173248291,1993.0,8576.0
536,1.0,17976.69464492798,1994.0,8592.0
537,6.0,18009.71588897705,2000.0,8608.0
538,4.0,18039.729431152344,2004.0,8624.0
539,5.0,18072.14525604248,2009.0,8640.0
540,7.0,18099.963539123535,2016.0,8656.0
541,4.0,18132.740810394287,2020.0,8672.0
542,4.0,18165.391342163086,2024.0,8688.0
543,3.0,18196.856563568115,2027.0,8704.0
544,3.0,18232.874794006348,2030.0,8720.0
545,5.0,18262.565700531006,2035.0,8736.0
546,4.0,18290.56217956543,2039.0,8752.0
547,6.0,18317.873247146606,2045.0,8768.0
548,5.0,18347.824031829834,2050.0,8784.0
549,3.0,18386.261631011963,2053.0,8800.0
550,3.0,18419.725791931152,2056.0,8816.0
551,4.0,18450.970136642456,2060.0,8832.0
552,3.0,18484.84296989441,2063.0,8848.0
553,5.0,18516.910848617554,2068.0,8864.0
554,5.0,18550.54635810852,2073.0,8880.0
555,1.0,18584.482858657837,2074.0,8896.0
556,7.0,18614.12370491028,2081.0,8912.0
557,2.0,18647.978075027466,2083.0,8928.0
558,0.0,18684.89875602722,2083.0,8944.0
559,3.0,18718.015672683716,2086.0,8960.0
560,2.0,18754.26648902893,2088.0,8976.0
561,4.0,18783.584810256958,2092.0,8992.0
562,4.0,18815.175172805786,2096.0,9008.0
563,7.0,18844.283641815186,2103.0,9024.0
564,6.0,18873.02911376953,2109.0,9040.0
565,6.0,18904.299392700195,2115.0,9056.0
566,4.0,18936.896717071533,2119.0,9072.0
567,5.0,18965.10920715332,2124.0,9088.0
568,5.0,18998.543354034424,2129.0,9104.0
569,6.0,19027.55097579956,2135.0,9120.0
570,1.0,19063.05153274536,2136.0,9136.0
571,6.0,19095.76459503174,2142.0,9152.0
572,5.0,19125.384115219116,2147.0,9168.0
573,3.0,19160.132570266724,2150.0,9184.0
574,5.0,19190.85301589966,2155.0,9200.0
575,11.0,19214.164625167847,2166.0,9216.0
576,4.0,19247.74073600769,2170.0,9232.0
577,0.0,19281.072820663452,2170.0,9248.0
578,2.0,19317.466955184937,2172.0,9264.0
579,7.0,19347.251319885254,2179.0,9280.0
580,4.0,19378.689476013184,2183.0,9296.0
581,5.0,19413.235355377197,2188.0,9312.0
582,6.0,19445.543697357178,2194.0,9328.0
583,6.0,19473.78628540039,2200.0,9344.0
584,9.0,19498.722074508667,2209.0,9360.0
585,4.0,19529.09822654724,2213.0,9376.0
586,2.0,19560.35626411438,2215.0,9392.0
587,1.0,19600.0050945282,2216.0,9408.0
588,5.0,19629.754274368286,2221.0,9424.0
589,2.0,19664.45372581482,2223.0,9440.0
590,3.0,19695.4185256958,2226.0,9456.0
591,5.0,19723.95629119873,2231.0,9472.0
592,3.0,19758.57396697998,2234.0,9488.0
593,4.0,19787.31977081299,2238.0,9504.0
